px, py, yaw, odom_speed
-1.446706, 8.688211, 3.121351, 5.498412
-1.501661, 8.690002, 3.121550, 5.498488
-1.501661, 8.690002, 3.121550, 5.498488
-1.556620, 8.691717, 3.121811, 5.498560
-1.556620, 8.691717, 3.121811, 5.498560
-1.556620, 8.691717, 3.121811, 5.498560
-1.611580, 8.693389, 3.121821, 5.498628
-1.611580, 8.693389, 3.121821, 5.498628
-1.666543, 8.694995, 3.121937, 5.498693
-1.666543, 8.694995, 3.121937, 5.498693
-1.666543, 8.694995, 3.121937, 5.498693
-1.721508, 8.696566, 3.121837, 5.498756
-1.721508, 8.696566, 3.121837, 5.498756
-1.776475, 8.698080, 3.121871, 5.498815
-1.776475, 8.698080, 3.121871, 5.498815
-1.776475, 8.698080, 3.121871, 5.498815
-1.831443, 8.699568, 3.121712, 5.498871
-1.831443, 8.699568, 3.121712, 5.498871
-1.886413, 8.701008, 3.121705, 5.498925
-1.886413, 8.701008, 3.121705, 5.498925
-1.886413, 8.701008, 3.121705, 5.498925
-1.941385, 8.702430, 3.121519, 5.498976
-1.941385, 8.702430, 3.121519, 5.498976
-1.996358, 8.703796, 3.121657, 5.499025
-1.996358, 8.703796, 3.121657, 5.499025
-1.996358, 8.703796, 3.121657, 5.499025
-2.051332, 8.705113, 3.122048, 5.499071
-2.051332, 8.705113, 3.122048, 5.499071
-2.106308, 8.706420, 3.122194, 5.499115
-2.106308, 8.706420, 3.122194, 5.499115
-2.106308, 8.706420, 3.122194, 5.499115
-2.161285, 8.707666, 3.122769, 5.499157
-2.161285, 8.707666, 3.122769, 5.499157
-2.216265, 8.708801, 3.124296, 5.499197
-2.216265, 8.708801, 3.124296, 5.499197
-2.216265, 8.708801, 3.124296, 5.499197
-2.271247, 8.709854, 3.126292, 5.499235
-2.271247, 8.709854, 3.126292, 5.499235
-2.326232, 8.710794, 3.128974, 5.499272
-2.326232, 8.710794, 3.128974, 5.499272
-2.326232, 8.710794, 3.128974, 5.499272
-2.381218, 8.711658, 3.131743, 5.499306
-2.381218, 8.711658, 3.131743, 5.499306
-2.436205, 8.712465, 3.134272, 5.499339
-2.436205, 8.712465, 3.134272, 5.499339
-2.436205, 8.712465, 3.134272, 5.499339
-2.491193, 8.713246, 3.136143, 5.499371
-2.491193, 8.713246, 3.136143, 5.499371
-2.546182, 8.713968, 3.137782, 5.499401
-2.546182, 8.713968, 3.137782, 5.499401
-2.546182, 8.713968, 3.137782, 5.499401
-2.601172, 8.714656, 3.138922, 5.499429
-2.601172, 8.714656, 3.138922, 5.499429
-2.656163, 8.715280, 3.139962, 5.499456
-2.656163, 8.715280, 3.139962, 5.499456
-2.656163, 8.715280, 3.139962, 5.499456
-2.711154, 8.715869, 3.140612, 5.499482
-2.711154, 8.715869, 3.140612, 5.499482
-2.766147, 8.716395, 3.141253, 5.499507
-2.766147, 8.716395, 3.141253, 5.499507
-2.766147, 8.716395, 3.141253, 5.499507
-2.821140, 8.716888, 3.141582, 5.499530
-2.821140, 8.716888, 3.141582, 5.499530
-2.876133, 8.717322, -3.141221, 5.499553
-2.876133, 8.717322, -3.141221, 5.499553
-2.876133, 8.717322, -3.141221, 5.499553
-2.931128, 8.717729, -3.141099, 5.499574
-2.931128, 8.717729, -3.141099, 5.499574
-2.986122, 8.718083, -3.140879, 5.499594
-2.986122, 8.718083, -3.140879, 5.499594
-2.986122, 8.718083, -3.140879, 5.499594
-3.041117, 8.718414, -3.140885, 5.499613
-3.041117, 8.718414, -3.140885, 5.499613
-3.096113, 8.718699, -3.140765, 5.499632
-3.096113, 8.718699, -3.140765, 5.499632
-3.096113, 8.718699, -3.140765, 5.499632
-3.151109, 8.718966, -3.140846, 5.499649
-3.151109, 8.718966, -3.140846, 5.499649
-3.206105, 8.719193, -3.140783, 5.499666
-3.206105, 8.719193, -3.140783, 5.499666
-3.206105, 8.719193, -3.140783, 5.499666
-3.261101, 8.719409, -3.140906, 5.499682
-3.261101, 8.719409, -3.140906, 5.499682
-3.316098, 8.719588, -3.140873, 5.499697
-3.316098, 8.719588, -3.140873, 5.499697
-3.316098, 8.719588, -3.140873, 5.499697
-3.371094, 8.719761, -3.141016, 5.499711
-3.371094, 8.719761, -3.141016, 5.499711
-3.426091, 8.719902, -3.140995, 5.499725
-3.426091, 8.719902, -3.140995, 5.499725
-3.426091, 8.719902, -3.140995, 5.499725
-3.481089, 8.720041, -3.141145, 5.499738
-3.481089, 8.720041, -3.141145, 5.499738
-3.536086, 8.720151, -3.141126, 5.499751
-3.536086, 8.720151, -3.141126, 5.499751
-3.536086, 8.720151, -3.141126, 5.499751
-3.591083, 8.720263, -3.141275, 5.499763
-3.591083, 8.720263, -3.141275, 5.499763
-3.646081, 8.720350, -3.141252, 5.499774
-3.646081, 8.720350, -3.141252, 5.499774
-3.646081, 8.720350, -3.141252, 5.499774
-3.701079, 8.720440, -3.141396, 5.499785
-3.701079, 8.720440, -3.141396, 5.499785
-3.756076, 8.720509, -3.141367, 5.499795
-3.756076, 8.720509, -3.141367, 5.499795
-3.756076, 8.720509, -3.141367, 5.499795
-3.811074, 8.720583, -3.141504, 5.499805
-3.811074, 8.720583, -3.141504, 5.499805
-3.866072, 8.720637, -3.141467, 5.499814
-3.866072, 8.720637, -3.141467, 5.499814
-3.866072, 8.720637, -3.141467, 5.499814
-3.921071, 8.720698, 3.141589, 5.499823
-3.921071, 8.720698, 3.141589, 5.499823
-3.976069, 8.720741, -3.141551, 5.499831
-3.976069, 8.720741, -3.141551, 5.499831
-3.976069, 8.720741, -3.141551, 5.499831
-4.031067, 8.720793, 3.141512, 5.499839
-4.031067, 8.720793, 3.141512, 5.499839
-4.086066, 8.720828, 3.141564, 5.499847
-4.086066, 8.720828, 3.141564, 5.499847
-4.086066, 8.720828, 3.141564, 5.499847
-4.141064, 8.720873, 3.141449, 5.499854
-4.141064, 8.720873, 3.141449, 5.499854
-4.196063, 8.720901, 3.141507, 5.499861
-4.196063, 8.720901, 3.141507, 5.499861
-4.196063, 8.720901, 3.141507, 5.499861
-4.251061, 8.720941, 3.141398, 5.499868
-4.251061, 8.720941, 3.141398, 5.499868
-4.306060, 8.720964, 3.141462, 5.499874
-4.306060, 8.720964, 3.141462, 5.499874
-4.306060, 8.720964, 3.141462, 5.499874
-4.361059, 8.721000, 3.141358, 5.499880
-4.361059, 8.721000, 3.141358, 5.499880
-4.416058, 8.721020, 3.141426, 5.499886
-4.416058, 8.721020, 3.141426, 5.499886
-4.416058, 8.721020, 3.141426, 5.499886
-4.471056, 8.721052, 3.141326, 5.499891
-4.471056, 8.721052, 3.141326, 5.499891
-4.526055, 8.721070, 3.141397, 5.499896
-4.526055, 8.721070, 3.141397, 5.499896
-4.526055, 8.721070, 3.141397, 5.499896
-4.581054, 8.721100, 3.141301, 5.499901
-4.581054, 8.721100, 3.141301, 5.499901
-4.636053, 8.721116, 3.141376, 5.499906
-4.636053, 8.721116, 3.141376, 5.499906
-4.636053, 8.721116, 3.141376, 5.499906
-4.691052, 8.721144, 3.141282, 5.499910
-4.691052, 8.721144, 3.141282, 5.499910
-4.746052, 8.721159, 3.141359, 5.499915
-4.746052, 8.721159, 3.141359, 5.499915
-4.746052, 8.721159, 3.141359, 5.499915
-4.801051, 8.721186, 3.141267, 5.499919
-4.801051, 8.721186, 3.141267, 5.499919
-4.856050, 8.721199, 3.141346, 5.499923
-4.856050, 8.721199, 3.141346, 5.499923
-4.856050, 8.721199, 3.141346, 5.499923
-4.911049, 8.721226, 3.141256, 5.499926
-4.911049, 8.721226, 3.141256, 5.499926
-4.966048, 8.721239, 3.141336, 5.499930
-4.966048, 8.721239, 3.141336, 5.499930
-4.966048, 8.721239, 3.141336, 5.499930
-5.021048, 8.721265, 3.141248, 5.499933
-5.021048, 8.721265, 3.141248, 5.499933
-5.076047, 8.721277, 3.141329, 5.499936
-5.076047, 8.721277, 3.141329, 5.499936
-5.076047, 8.721277, 3.141329, 5.499936
-5.131046, 8.721302, 3.141241, 5.499939
-5.131046, 8.721302, 3.141241, 5.499939
-5.186046, 8.721314, 3.141324, 5.499942
-5.186046, 8.721314, 3.141324, 5.499942
-5.186046, 8.721314, 3.141324, 5.499942
-5.241045, 8.721340, 3.141237, 5.499945
-5.241045, 8.721340, 3.141237, 5.499945
-5.296045, 8.721351, 3.141320, 5.499948
-5.296045, 8.721351, 3.141320, 5.499948
-5.296045, 8.721351, 3.141320, 5.499948
-5.351044, 8.721376, 3.141233, 5.499950
-5.351044, 8.721376, 3.141233, 5.499950
-5.406044, 8.721388, 3.141317, 5.499952
-5.406044, 8.721388, 3.141317, 5.499952
-5.406044, 8.721388, 3.141317, 5.499952
-5.461043, 8.721413, 3.141231, 5.499955
-5.461043, 8.721413, 3.141231, 5.499955
-5.516043, 8.721424, 3.141314, 5.499957
-5.516043, 8.721424, 3.141314, 5.499957
-5.516043, 8.721424, 3.141314, 5.499957
-5.571042, 8.721449, 3.141229, 5.499959
-5.571042, 8.721449, 3.141229, 5.499959
-5.626042, 8.721460, 3.141313, 5.499961
-5.626042, 8.721460, 3.141313, 5.499961
-5.626042, 8.721460, 3.141313, 5.499961
-5.681042, 8.721485, 3.141228, 5.499963
-5.681042, 8.721485, 3.141228, 5.499963
-5.736041, 8.721496, 3.141312, 5.499964
-5.736041, 8.721496, 3.141312, 5.499964
-5.736041, 8.721496, 3.141312, 5.499964
-5.791041, 8.721521, 3.141227, 5.499966
-5.791041, 8.721521, 3.141227, 5.499966
-5.846041, 8.721532, 3.141311, 5.499968
-5.846041, 8.721532, 3.141311, 5.499968
-5.846041, 8.721532, 3.141311, 5.499968
-5.901040, 8.721557, 3.141226, 5.499969
-5.901040, 8.721557, 3.141226, 5.499969
-5.956040, 8.721568, 3.141310, 5.499971
-5.956040, 8.721568, 3.141310, 5.499971
-5.956040, 8.721568, 3.141310, 5.499971
-6.011040, 8.721592, 3.141226, 5.499972
-6.011040, 8.721592, 3.141226, 5.499972
-6.066039, 8.721604, 3.141310, 5.499973
-6.066039, 8.721604, 3.141310, 5.499973
-6.066039, 8.721604, 3.141310, 5.499973
-6.121039, 8.721628, 3.141225, 5.499975
-6.121039, 8.721628, 3.141225, 5.499975
-6.176039, 8.721639, 3.141310, 5.499976
-6.176039, 8.721639, 3.141310, 5.499976
-6.176039, 8.721639, 3.141310, 5.499976
-6.231039, 8.721664, 3.141225, 5.499977
-6.231039, 8.721664, 3.141225, 5.499977
-6.286038, 8.721675, 3.141310, 5.499978
-6.286038, 8.721675, 3.141310, 5.499978
-6.286038, 8.721675, 3.141310, 5.499978
-6.341038, 8.721700, 3.141225, 5.499979
-6.341038, 8.721700, 3.141225, 5.499979
-6.396038, 8.721711, 3.141309, 5.499980
-6.396038, 8.721711, 3.141309, 5.499980
-6.396038, 8.721711, 3.141309, 5.499980
-6.451038, 8.721736, 3.141225, 5.499981
-6.451038, 8.721736, 3.141225, 5.499981
-6.506038, 8.721747, 3.141309, 5.499982
-6.506038, 8.721747, 3.141309, 5.499982
-6.506038, 8.721747, 3.141309, 5.499982
-6.561037, 8.721771, 3.141225, 5.499983
-6.561037, 8.721771, 3.141225, 5.499983
-6.616037, 8.721783, 3.141309, 5.499984
-6.616037, 8.721783, 3.141309, 5.499984
-6.616037, 8.721783, 3.141309, 5.499984
-6.671037, 8.721807, 3.141225, 5.499984
-6.671037, 8.721807, 3.141225, 5.499984
-6.726037, 8.721818, 3.141309, 5.499985
-6.726037, 8.721818, 3.141309, 5.499985
-6.726037, 8.721818, 3.141309, 5.499985
-6.781037, 8.721843, 3.141225, 5.499986
-6.781037, 8.721843, 3.141225, 5.499986
-6.836037, 8.721854, 3.141309, 5.499987
-6.836037, 8.721854, 3.141309, 5.499987
-6.836037, 8.721854, 3.141309, 5.499987
-6.891037, 8.721879, 3.141225, 5.499987
-6.891037, 8.721879, 3.141225, 5.499987
-6.946036, 8.721890, 3.141309, 5.499988
-6.946036, 8.721890, 3.141309, 5.499988
-6.946036, 8.721890, 3.141309, 5.499988
-7.001036, 8.721915, 3.141225, 5.499988
-7.001036, 8.721915, 3.141225, 5.499988
-7.056036, 8.721926, 3.141309, 5.499989
-7.056036, 8.721926, 3.141309, 5.499989
-7.056036, 8.721926, 3.141309, 5.499989
-7.111036, 8.721951, 3.141225, 5.499989
-7.111036, 8.721951, 3.141225, 5.499989
-7.166036, 8.721962, 3.141309, 5.499990
-7.166036, 8.721962, 3.141309, 5.499990
-7.166036, 8.721962, 3.141309, 5.499990
-7.221036, 8.721986, 3.141225, 5.499990
-7.221036, 8.721986, 3.141225, 5.499990
-7.276036, 8.721998, 3.141309, 5.499991
-7.276036, 8.721998, 3.141309, 5.499991
-7.276036, 8.721998, 3.141309, 5.499991
-7.331036, 8.722022, 3.141225, 5.499991
-7.331036, 8.722022, 3.141225, 5.499991
-7.386036, 8.722033, 3.141309, 5.499992
-7.386036, 8.722033, 3.141309, 5.499992
-7.386036, 8.722033, 3.141309, 5.499992
-7.441035, 8.722058, 3.141225, 5.499992
-7.441035, 8.722058, 3.141225, 5.499992
-7.496035, 8.722069, 3.141309, 5.499993
-7.496035, 8.722069, 3.141309, 5.499993
-7.496035, 8.722069, 3.141309, 5.499993
-7.551035, 8.722094, 3.141225, 5.499993
-7.551035, 8.722094, 3.141225, 5.499993
-7.606035, 8.722105, 3.141309, 5.499993
-7.606035, 8.722105, 3.141309, 5.499993
-7.606035, 8.722105, 3.141309, 5.499993
-7.661035, 8.722130, 3.141225, 5.499994
-7.661035, 8.722130, 3.141225, 5.499994
-7.716035, 8.722141, 3.141309, 5.499994
-7.716035, 8.722141, 3.141309, 5.499994
-7.716035, 8.722141, 3.141309, 5.499994
-7.771035, 8.722166, 3.141225, 5.499994
-7.771035, 8.722166, 3.141225, 5.499994
-7.826035, 8.722177, 3.141309, 5.499994
-7.826035, 8.722177, 3.141309, 5.499994
-7.826035, 8.722177, 3.141309, 5.499994
-7.881035, 8.722201, 3.141225, 5.499995
-7.881035, 8.722201, 3.141225, 5.499995
-7.936035, 8.722213, 3.141309, 5.499995
-7.936035, 8.722213, 3.141309, 5.499995
-7.936035, 8.722213, 3.141309, 5.499995
-7.991035, 8.722237, 3.141225, 5.499995
-7.991035, 8.722237, 3.141225, 5.499995
-8.046035, 8.722248, 3.141309, 5.499995
-8.046035, 8.722248, 3.141309, 5.499995
-8.046035, 8.722248, 3.141309, 5.499995
-8.101035, 8.722273, 3.141225, 5.499996
-8.101035, 8.722273, 3.141225, 5.499996
-8.156035, 8.722284, 3.141309, 5.499996
-8.156035, 8.722284, 3.141309, 5.499996
-8.156035, 8.722284, 3.141309, 5.499996
-8.211035, 8.722309, 3.141225, 5.499996
-8.211035, 8.722309, 3.141225, 5.499996
-8.266035, 8.722320, 3.141309, 5.499996
-8.266035, 8.722320, 3.141309, 5.499996
-8.266035, 8.722320, 3.141309, 5.499996
-8.321035, 8.722345, 3.141225, 5.499996
-8.321035, 8.722345, 3.141225, 5.499996
-8.376034, 8.722356, 3.141309, 5.499997
-8.376034, 8.722356, 3.141309, 5.499997
-8.376034, 8.722356, 3.141309, 5.499997
-8.431034, 8.722380, 3.141225, 5.499997
-8.431034, 8.722380, 3.141225, 5.499997
-8.486034, 8.722392, 3.141309, 5.499997
-8.486034, 8.722392, 3.141309, 5.499997
-8.486034, 8.722392, 3.141309, 5.499997
-8.541034, 8.722416, 3.141225, 5.499997
-8.541034, 8.722416, 3.141225, 5.499997
-8.595559, 8.722425, 3.141340, 5.404897
-8.595559, 8.722425, 3.141340, 5.404897
-8.595559, 8.722425, 3.141340, 5.404897
-8.649132, 8.722452, 3.141217, 5.309797
-8.649132, 8.722452, 3.141217, 5.309797
-8.701755, 8.722424, -3.141399, 5.214697
-8.701755, 8.722424, -3.141399, 5.214697
-8.701755, 8.722424, -3.141399, 5.214697
-8.753426, 8.722278, -3.139442, 5.119597
-8.753426, 8.722278, -3.139442, 5.119597
-8.804146, 8.722062, -3.136800, 5.024497
-8.804146, 8.722062, -3.136800, 5.024497
-8.804146, 8.722062, -3.136800, 5.024497
-8.853914, 8.721739, -3.133153, 4.929397
-8.853914, 8.721739, -3.133153, 4.929397
-8.902731, 8.721346, -3.129105, 4.834297
-8.902731, 8.721346, -3.129105, 4.834297
-8.902731, 8.721346, -3.129105, 4.834297
-8.950596, 8.720841, -3.124270, 4.739197
-8.950596, 8.720841, -3.124270, 4.739197
-8.997509, 8.720255, -3.119199, 4.644097
-8.997509, 8.720255, -3.119199, 4.644097
-8.997509, 8.720255, -3.119199, 4.644097
-9.043469, 8.719542, -3.113467, 4.548997
-9.043469, 8.719542, -3.113467, 4.548997
-9.088476, 8.718733, -3.107605, 4.453897
-9.088476, 8.718733, -3.107605, 4.453897
-9.088476, 8.718733, -3.107605, 4.453897
-9.132529, 8.717780, -3.101168, 4.358797
-9.132529, 8.717780, -3.101168, 4.358797
-9.175629, 8.716749, -3.095121, 4.263697
-9.175629, 8.716749, -3.095121, 4.263697
-9.175629, 8.716749, -3.095121, 4.263697
-9.217777, 8.715691, -3.090136, 4.168597
-9.217777, 8.715691, -3.090136, 4.168597
-9.258972, 8.714548, -3.085503, 4.073497
-9.258972, 8.714548, -3.085503, 4.073497
-9.258972, 8.714548, -3.085503, 4.073497
-9.299214, 8.713346, -3.081547, 3.978397
-9.299214, 8.713346, -3.081547, 3.978397
-9.338500, 8.712042, -3.077679, 3.883297
-9.338500, 8.712042, -3.077679, 3.883297
-9.338500, 8.712042, -3.077679, 3.883297
-9.376835, 8.710706, -3.074747, 3.788197
-9.376835, 8.710706, -3.074747, 3.788197
-9.414218, 8.709395, -3.073309, 3.693097
-9.414218, 8.709395, -3.073309, 3.693097
-9.414218, 8.709395, -3.073309, 3.693097
-9.450649, 8.708058, -3.072568, 3.597997
-9.450649, 8.708058, -3.072568, 3.597997
-9.486129, 8.706730, -3.072788, 3.502897
-9.486129, 8.706730, -3.072788, 3.502897
-9.486129, 8.706730, -3.072788, 3.502897
-9.521481, 8.705323, -3.073730, 3.573242
-9.521481, 8.705323, -3.073730, 3.573242
-9.556709, 8.703876, -3.075523, 3.478142
-9.556709, 8.703876, -3.075523, 3.478142
-9.556709, 8.703876, -3.075523, 3.478142
-9.591803, 8.702380, -3.077589, 3.547101
-9.591803, 8.702380, -3.077589, 3.547101
-9.627557, 8.700833, -3.080242, 3.610421
-9.627557, 8.700833, -3.080242, 3.610421
-9.627557, 8.700833, -3.080242, 3.610421
-9.663912, 8.699217, -3.082811, 3.667724
-9.663912, 8.699217, -3.082811, 3.667724
-9.700821, 8.697512, -3.084821, 3.721917
-9.700821, 8.697512, -3.084821, 3.721917
-9.700821, 8.697512, -3.084821, 3.721917
-9.738239, 8.695752, -3.086584, 3.769957
-9.738239, 8.695752, -3.086584, 3.769957
-9.776122, 8.693930, -3.087886, 3.815391
-9.776122, 8.693930, -3.087886, 3.815391
-9.776122, 8.693930, -3.087886, 3.815391
-9.814424, 8.692078, -3.089050, 3.854034
-9.814424, 8.692078, -3.089050, 3.854034
-9.853099, 8.690180, -3.089844, 3.890346
-9.853099, 8.690180, -3.089844, 3.890346
-9.853099, 8.690180, -3.089844, 3.890346
-9.892121, 8.688266, -3.090595, 3.923312
-9.892121, 8.688266, -3.090595, 3.923312
-9.931440, 8.686320, -3.091048, 3.950148
-9.931440, 8.686320, -3.091048, 3.950148
-9.931440, 8.686320, -3.091048, 3.950148
-9.971008, 8.684369, -3.091531, 3.973091
-9.971008, 8.684369, -3.091531, 3.973091
-10.010797, 8.682393, -3.091765, 3.994590
-10.010797, 8.682393, -3.091765, 3.994590
-10.010797, 8.682393, -3.091765, 3.994590
-10.050786, 8.680418, -3.092079, 4.012910
-10.050786, 8.680418, -3.092079, 4.012910
-10.090928, 8.678424, -3.092178, 4.025301
-10.090928, 8.678424, -3.092178, 4.025301
-10.090928, 8.678424, -3.092178, 4.025301
-10.131192, 8.676462, -3.092691, 4.037033
-10.131192, 8.676462, -3.092691, 4.037033
-10.171553, 8.674582, -3.094079, 4.043999
-10.171553, 8.674582, -3.094079, 4.043999
-10.171553, 8.674582, -3.094079, 4.043999
-10.211989, 8.672733, -3.095544, 4.051645
-10.211989, 8.672733, -3.095544, 4.051645
-10.252479, 8.670870, -3.096507, 4.054900
-10.252479, 8.670870, -3.096507, 4.054900
-10.252479, 8.670870, -3.096507, 4.054900
-10.292989, 8.669024, -3.097378, 4.055512
-10.292989, 8.669024, -3.097378, 4.055512
-10.333444, 8.667174, -3.097882, 4.044053
-10.333444, 8.667174, -3.097882, 4.044053
-10.333444, 8.667174, -3.097882, 4.044053
-10.373756, 8.665355, -3.098422, 4.026434
-10.373756, 8.665355, -3.098422, 4.026434
-10.413853, 8.663540, -3.098671, 4.001204
-10.413853, 8.663540, -3.098671, 4.001204
-10.413853, 8.663540, -3.098671, 4.001204
-10.453662, 8.661764, -3.099035, 3.968491
-10.453662, 8.661764, -3.099035, 3.968491
-10.493144, 8.659997, -3.099149, 3.935929
-10.493144, 8.659997, -3.099149, 3.935929
-10.493144, 8.659997, -3.099149, 3.935929
-10.532261, 8.658302, -3.099791, 3.894728
-10.532261, 8.658302, -3.099791, 3.894728
-10.570996, 8.656732, -3.101484, 3.858616
-10.570996, 8.656732, -3.101484, 3.858616
-10.570996, 8.656732, -3.101484, 3.858616
-10.609356, 8.655218, -3.103242, 3.819455
-10.609356, 8.655218, -3.103242, 3.819455
-10.647297, 8.653707, -3.104393, 3.774693
-10.647297, 8.653707, -3.104393, 3.774693
-10.647297, 8.653707, -3.104393, 3.774693
-10.684788, 8.652238, -3.105450, 3.729241
-10.684788, 8.652238, -3.105450, 3.729241
-10.721831, 8.650784, -3.106083, 3.685174
-10.721831, 8.650784, -3.106083, 3.685174
-10.721831, 8.650784, -3.106083, 3.685174
-10.758502, 8.649375, -3.106745, 3.654263
-10.758502, 8.649375, -3.106745, 3.654263
-10.794799, 8.647982, -3.107082, 3.610535
-10.794799, 8.647982, -3.107082, 3.610535
-10.794799, 8.647982, -3.107082, 3.610535
-10.830635, 8.646639, -3.107537, 3.561761
-10.830635, 8.646639, -3.107537, 3.561761
-10.866018, 8.645314, -3.107721, 3.519852
-10.866018, 8.645314, -3.107721, 3.519852
-10.866018, 8.645314, -3.107721, 3.519852
-10.900969, 8.644035, -3.108054, 3.474881
-10.900969, 8.644035, -3.108054, 3.474881
-10.935494, 8.642771, -3.108144, 3.434787
-10.935494, 8.642771, -3.108144, 3.434787
-10.935494, 8.642771, -3.108144, 3.434787
-10.969596, 8.641583, -3.108774, 3.389744
-10.969596, 8.641583, -3.108774, 3.389744
-11.003227, 8.640521, -3.110460, 3.339847
-11.003227, 8.640521, -3.110460, 3.339847
-11.003227, 8.640521, -3.110460, 3.339847
-11.036412, 8.639514, -3.112164, 3.300092
-11.036412, 8.639514, -3.112164, 3.300092
-11.069195, 8.638505, -3.113220, 3.259621
-11.069195, 8.638505, -3.113220, 3.259621
-11.069195, 8.638505, -3.113220, 3.259621
-11.101589, 8.637532, -3.114157, 3.222099
-11.101589, 8.637532, -3.114157, 3.222099
-11.133574, 8.636566, -3.114668, 3.177887
-11.133574, 8.636566, -3.114668, 3.177887
-11.133574, 8.636566, -3.114668, 3.177887
-11.165119, 8.635642, -3.115225, 3.133836
-11.165119, 8.635642, -3.115225, 3.133836
-11.196271, 8.634728, -3.115464, 3.099246
-11.196271, 8.634728, -3.115464, 3.099246
-11.196271, 8.634728, -3.115464, 3.099246
-11.227028, 8.633854, -3.115819, 3.054649
-11.227028, 8.633854, -3.115819, 3.054649
-11.257344, 8.632989, -3.115913, 3.010920
-11.257344, 8.632989, -3.115913, 3.010920
-11.257344, 8.632989, -3.115913, 3.010920
-11.287280, 8.632163, -3.116161, 2.978711
-11.287280, 8.632163, -3.116161, 2.978711
-11.316855, 8.631342, -3.116177, 2.938571
-11.316855, 8.631342, -3.116177, 2.938571
-11.316855, 8.631342, -3.116177, 2.938571
-11.346008, 8.630558, -3.116372, 2.894088
-11.346008, 8.630558, -3.116372, 2.894088
-11.374753, 8.629778, -3.116347, 2.856985
-11.374753, 8.629778, -3.116347, 2.856985
-11.374753, 8.629778, -3.116347, 2.856985
-11.403140, 8.629031, -3.116504, 2.822336
-11.403140, 8.629031, -3.116504, 2.822336
-11.431140, 8.628285, -3.116451, 2.779733
-11.431140, 8.628285, -3.116451, 2.779733
-11.431140, 8.628285, -3.116451, 2.779733
-11.458760, 8.627571, -3.116589, 2.746124
-11.458760, 8.627571, -3.116589, 2.746124
-11.486018, 8.626855, -3.116521, 2.707420
-11.486018, 8.626855, -3.116521, 2.707420
-11.486018, 8.626855, -3.116521, 2.707420
-11.512908, 8.626169, -3.116646, 2.672178
-11.512908, 8.626169, -3.116646, 2.672178
-11.539483, 8.625480, -3.116570, 2.644625
-11.539483, 8.625480, -3.116570, 2.644625
-11.539483, 8.625480, -3.116570, 2.644625
-11.565742, 8.624817, -3.116683, 2.608981
-11.565742, 8.624817, -3.116683, 2.608981
-11.591662, 8.624149, -3.116598, 2.576679
-11.591662, 8.624149, -3.116598, 2.576679
-11.591662, 8.624149, -3.116598, 2.576679
-11.617253, 8.623508, -3.116705, 2.543147
-11.617253, 8.623508, -3.116705, 2.543147
-11.642495, 8.622862, -3.116614, 2.506939
-11.642495, 8.622862, -3.116614, 2.506939
-11.642495, 8.622862, -3.116614, 2.506939
-11.667376, 8.622243, -3.116720, 2.470710
-11.667376, 8.622243, -3.116720, 2.470710
-11.691927, 8.621617, -3.116629, 2.441156
-11.691927, 8.621617, -3.116629, 2.441156
-11.691927, 8.621617, -3.116629, 2.441156
-11.716201, 8.621015, -3.116728, 2.415162
-11.716201, 8.621015, -3.116728, 2.415162
-11.740165, 8.620406, -3.116633, 2.379060
-11.740165, 8.620406, -3.116633, 2.379060
-11.740165, 8.620406, -3.116633, 2.379060
-11.763776, 8.619823, -3.116735, 2.344571
-11.763776, 8.619823, -3.116735, 2.344571
-11.787070, 8.619232, -3.116641, 2.315727
-11.787070, 8.619232, -3.116641, 2.315727
-11.787070, 8.619232, -3.116641, 2.315727
-11.810382, 8.618656, -3.116721, 2.348264
-11.810382, 8.618656, -3.116721, 2.348264
-11.834013, 8.618060, -3.116651, 2.379254
-11.834013, 8.618060, -3.116651, 2.379254
-11.834013, 8.618060, -3.116651, 2.379254
-11.857945, 8.617469, -3.116727, 2.408771
-11.857945, 8.617469, -3.116727, 2.408771
-11.882165, 8.616836, -3.116388, 2.436884
-11.882165, 8.616836, -3.116388, 2.436884
-11.882165, 8.616836, -3.116388, 2.436884
-11.906658, 8.616121, -3.115316, 2.463660
-11.906658, 8.616121, -3.115316, 2.463660
-11.931410, 8.615373, -3.114277, 2.489163
-11.931410, 8.615373, -3.114277, 2.489163
-11.931410, 8.615373, -3.114277, 2.489163
-11.956413, 8.614639, -3.113722, 2.513453
-11.956413, 8.614639, -3.113722, 2.513453
-11.981652, 8.613890, -3.113230, 2.536588
-11.981652, 8.613890, -3.113230, 2.536588
-11.981652, 8.613890, -3.113230, 2.536588
-12.007117, 8.613151, -3.113034, 2.558624
-12.007117, 8.613151, -3.113034, 2.558624
-12.032797, 8.612395, -3.112776, 2.579611
-12.032797, 8.612395, -3.112776, 2.579611
-12.032797, 8.612395, -3.112776, 2.579611
-12.058623, 8.611648, -3.112739, 2.587713
-12.058623, 8.611648, -3.112739, 2.587713
-12.084527, 8.610863, -3.112285, 2.595430
-12.084527, 8.610863, -3.112285, 2.595430
-12.084527, 8.610863, -3.112285, 2.595430
-12.110503, 8.609968, -3.110752, 2.602780
-12.110503, 8.609968, -3.110752, 2.602780
-12.136543, 8.608903, -3.107702, 2.609780
-12.136543, 8.608903, -3.107702, 2.609780
-12.136543, 8.608903, -3.107702, 2.609780
-12.162643, 8.607629, -3.103135, 2.616447
